,Postal Code,PostCode Latitude,PostCode Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
697,50677,50.92255516746773,6.953236492105955,mikoto,50.93320395767124,6.939779064336179,Sushi Restaurant
698,50677,50.92255516746773,6.953236492105955,Alborz,50.93110241727173,6.9377304603961525,Middle Eastern Restaurant
699,50677,50.92255516746773,6.953236492105955,Gelateria Cafeteria Süd,50.916740460431235,6.965135710775975,Gelato Shop
700,50678,50.9240361563136,6.966482453951151,Tomatoe's,50.920656287540105,6.9640400708668455,Italian Restaurant
701,50678,50.9240361563136,6.966482453951151,Pizzeria Nennillo,50.92254032467628,6.961883085344604,Pizza Place
702,50678,50.9240361563136,6.966482453951151,Crêperie Bande à Part,50.92242002668908,6.961102048390473,Creperie
703,50678,50.9240361563136,6.966482453951151,Café Walter,50.922730747458104,6.962401091264766,Café
704,50678,50.9240361563136,6.966482453951151,Massimo Rosticceria,50.92018051277618,6.962171032767817,Italian Restaurant
705,50678,50.9240361563136,6.966482453951151,Limani,50.922989,6.967888,Greek Restaurant
706,50678,50.9240361563136,6.966482453951151,Einspänner,50.920253,6.959986,Café
707,50678,50.9240361563136,6.966482453951151,bayleaf,50.927586590834274,6.965582676428771,Modern European Restaurant
708,50678,50.9240361563136,6.966482453951151,Haus Müller,50.924794771048774,6.95948982747994,German Restaurant
709,50678,50.9240361563136,6.966482453951151,Capricorn [i] Aries,50.92085927433962,6.962161931480785,French Restaurant
710,50678,50.9240361563136,6.966482453951151,einbrand,50.918857,6.960136,Café
711,50678,50.9240361563136,6.966482453951151,Geschnitten Brot,50.920358023384665,6.962101395868988,Café
712,50678,50.9240361563136,6.966482453951151,Eierplätzchen,50.91897074321758,6.964688301086426,Plaza
713,50678,50.9240361563136,6.966482453951151,LA ESQUINA,50.923465255889276,6.95884451027974,Spanish Restaurant
714,50678,50.9240361563136,6.966482453951151,Keimaks,50.920817,6.961587,Bar
715,50678,50.9240361563136,6.966482453951151,Rheinau,50.92697440074347,6.961394169228279,Restaurant
716,50678,50.9240361563136,6.966482453951151,Severinstorburg,50.92212252620919,6.959385181889988,Monument / Landmark
717,50678,50.9240361563136,6.966482453951151,Die fette Kuh,50.918158,6.960733,Burger Joint
718,50678,50.9240361563136,6.966482453951151,Mersin Tantuni & Kebap Salonu,50.921092600194015,6.958947384940114,Middle Eastern Restaurant
719,50678,50.9240361563136,6.966482453951151,Epicerie Boucherie,50.91983611344533,6.959479050964465,French Restaurant
720,50678,50.9240361563136,6.966482453951151,Leuchte Kaffeebar,50.921574,6.9573913,Café
721,50678,50.9240361563136,6.966482453951151,Toscanini,50.925644,6.957099,Italian Restaurant
722,50678,50.9240361563136,6.966482453951151,ODEON-Lichtspieltheater,50.92529935963854,6.958306283146365,Movie Theater
723,50678,50.9240361563136,6.966482453951151,Stecco Natura,50.91892,6.960249,Ice Cream Shop
724,50678,50.9240361563136,6.966482453951151,Eiscafé Forum,50.921546379853346,6.9620405580717515,Ice Cream Shop
725,50678,50.9240361563136,6.966482453951151,Fisch Feinkost Hembsch,50.925338,6.95848,Seafood Restaurant
726,50678,50.9240361563136,6.966482453951151,sabor 'ermoso,50.91990501637774,6.960388925486524,Café
727,50678,50.9240361563136,6.966482453951151,ERNST Kaffeeröster,50.91796712155773,6.960538758032174,Coffee Roaster
728,50678,50.9240361563136,6.966482453951151,Chlodwigplatz,50.92024288557016,6.960553034055758,Plaza
729,50678,50.9240361563136,6.966482453951151,Römerpark,50.919355,6.966051,Park
730,50678,50.9240361563136,6.966482453951151,Mangal Döner,50.92064617493413,6.959776337806056,Doner Restaurant
731,50678,50.9240361563136,6.966482453951151,Bagatelle,50.918933629110924,6.962379348309189,French Restaurant
732,50678,50.9240361563136,6.966482453951151,Johann Schäfer,50.91996412370586,6.95925570690669,Brewery
733,50678,50.9240361563136,6.966482453951151,Zhing-Sam,50.9221519753365,6.956241614276599,Vietnamese Restaurant
734,50678,50.9240361563136,6.966482453951151,Flakes Corner,50.91725105083636,6.960943937301636,Breakfast Spot
735,50678,50.9240361563136,6.966482453951151,Little Italy,50.918329,6.959558,Italian Restaurant
736,50678,50.9240361563136,6.966482453951151,Severinskirchplatz,50.92331573427068,6.959053081838617,Plaza
737,50678,50.9240361563136,6.966482453951151,Harry-Blum-Platz,50.92580360512082,6.96642115458279,Plaza
738,50678,50.9240361563136,6.966482453951151,Sweet Sushi,50.92161187756419,6.957237124443054,Sushi Restaurant
739,50678,50.9240361563136,6.966482453951151,Phaedra,50.920227,6.958115,Mediterranean Restaurant
740,50678,50.9240361563136,6.966482453951151,Taqueria Especial,50.92024859848184,6.955969536914512,Mexican Restaurant
741,50678,50.9240361563136,6.966482453951151,Nimet-Grill,50.920063,6.959732,Turkish Restaurant
742,50678,50.9240361563136,6.966482453951151,Hardy Kugel,50.92167274701091,6.966399550437926,Gastropub
743,50678,50.9240361563136,6.966482453951151,Rheinufer Köln/Südkai,50.913908334092284,6.9728943916562,Waterfront
744,50678,50.9240361563136,6.966482453951151,Friedenspark,50.91726626963172,6.967885494232178,Park
745,50678,50.9240361563136,6.966482453951151,Rheinauhalbinsel,50.92984944565957,6.965607997433705,Dog Run
746,50678,50.9240361563136,6.966482453951151,Deutzer Rheinufer,50.935176897255666,6.969451904296875,Pedestrian Plaza
747,50678,50.9240361563136,6.966482453951151,Kap686,50.91753812155953,6.970441791982375,Skate Park
748,50678,50.9240361563136,6.966482453951151,Südgold,50.921058,6.966028,Coffee Shop
749,50678,50.9240361563136,6.966482453951151,Il Gelato di Ferigo,50.91171519892144,6.968463594175847,Ice Cream Shop
750,50678,50.9240361563136,6.966482453951151,Mauel 1883,50.92383427920876,6.980204005524205,Bakery
751,50678,50.9240361563136,6.966482453951151,Elisabeth-Treskow-Platz,50.922741556081945,6.967787155281305,Plaza
752,50678,50.9240361563136,6.966482453951151,Volksgarten,50.921430351105855,6.946620941162109,Park
753,50678,50.9240361563136,6.966482453951151,JOSEPH'S,50.92038243669108,6.968907189355887,Restaurant
754,50678,50.9240361563136,6.966482453951151,Gelateria Cafeteria Süd,50.916740460431235,6.965135710775975,Gelato Shop
755,50678,50.9240361563136,6.966482453951151,Villa Mathilde,50.9357145001145,6.97447081072782,Café
756,50678,50.9240361563136,6.966482453951151,Ice Cream United,50.93552,6.96018,Ice Cream Shop
757,50678,50.9240361563136,6.966482453951151,Il Caminetto,50.92433324919527,6.944647632185149,Italian Restaurant
758,50678,50.9240361563136,6.966482453951151,Schokoladenmuseum,50.93189697054183,6.964233315151835,Museum
759,50678,50.9240361563136,6.966482453951151,Craftbeer Corner,50.93722182832159,6.958927666244598,Beer Bar
760,50678,50.9240361563136,6.966482453951151,Poller Wiesen,50.91434543796991,6.98056697845459,Park
761,50678,50.9240361563136,6.966482453951151,Rheinboulevard,50.93858638825626,6.96838911741181,Scenic Lookout
762,50678,50.9240361563136,6.966482453951151,Dorint Hotel am Heumarkt Köln,50.93540765903893,6.957728565038355,Hotel
763,50678,50.9240361563136,6.966482453951151,Papa Joe's Jazzlokal,50.93788151408496,6.962241427839143,Jazz Club
764,50678,50.9240361563136,6.966482453951151,Heumarkt,50.93616079114913,6.960461139678955,Plaza
765,50678,50.9240361563136,6.966482453951151,LEGO Store,50.9370912,6.9566049,Toy / Game Store
766,50678,50.9240361563136,6.966482453951151,Apple Schildergasse,50.9365515,6.9558768,Electronics Store
767,50678,50.9240361563136,6.966482453951151,Rheinufer Altstadt,50.93882659733972,6.962870027971316,Pedestrian Plaza
768,50678,50.9240361563136,6.966482453951151,Mare Atlantico,50.91135500876137,6.959895318321609,Deli / Bodega
769,50678,50.9240361563136,6.966482453951151,TEMMA,50.911633244453874,6.963950247555786,Organic Grocery
770,50678,50.9240361563136,6.966482453951151,Deutsches Sport & Olympia Museum,50.93115613046854,6.9647431355789235,History Museum
771,50678,50.9240361563136,6.966482453951151,Gaststätte Lommerzheim,50.93866,6.973919,Gastropub
772,50678,50.9240361563136,6.966482453951151,Metronom,50.93038298801195,6.943511094785877,Pub
773,50678,50.9240361563136,6.966482453951151,Beirut,50.93692531018896,6.962338041150421,Lebanese Restaurant
774,50678,50.9240361563136,6.966482453951151,Rheingarten,50.93824346544839,6.962875024765755,Park
775,50678,50.9240361563136,6.966482453951151,Wallraf-Richartz-Museum,50.937424892019685,6.958522869655499,Art Museum
776,50678,50.9240361563136,6.966482453951151,Fanshop 1. FC Köln,50.93657886062308,6.953707132973588,Sporting Goods Shop
777,50678,50.9240361563136,6.966482453951151,bona'me,50.92294865165893,6.96711849942145,Kurdish Restaurant
778,50678,50.9240361563136,6.966482453951151,Holmes Place,50.936252086492686,6.957538213927753,Gym / Fitness Center
779,50678,50.9240361563136,6.966482453951151,Alter Markt,50.93862318375552,6.960069739472394,Plaza
780,50678,50.9240361563136,6.966482453951151,Wolkenburg,50.932871713618354,6.944973209392857,Event Space
781,50678,50.9240361563136,6.966482453951151,English Shop,50.93592798918242,6.954414449542475,Grocery Store
782,50678,50.9240361563136,6.966482453951151,Sattgrün,50.938441,6.954965,Vegetarian / Vegan Restaurant
783,50678,50.9240361563136,6.966482453951151,Fitness First,50.93663914084407,6.951151192188263,Gym / Fitness Center
784,50678,50.9240361563136,6.966482453951151,Fischmarkt,50.938363402263114,6.962527371162799,Plaza
785,50678,50.9240361563136,6.966482453951151,KOLUMBA Kunstmuseum,50.93853,6.9540844,Art Museum
786,50678,50.9240361563136,6.966482453951151,Eule,50.910150506724726,6.971441462770897,German Restaurant
787,50678,50.9240361563136,6.966482453951151,Pastabar Caruso,50.92844838074322,6.942911851128946,Italian Restaurant
788,50678,50.9240361563136,6.966482453951151,La Teca,50.92427021660649,6.944407201012562,Italian Restaurant
789,50678,50.9240361563136,6.966482453951151,The Coffee Gang,50.930400820533194,6.9409756406273155,Coffee Shop
790,50678,50.9240361563136,6.966482453951151,Hyatt Regency Cologne,50.94045228502279,6.9691554077887155,Hotel
791,50678,50.9240361563136,6.966482453951151,Trierer Eck,50.927743738577846,6.945447288439526,Pub
792,50678,50.9240361563136,6.966482453951151,Kölner Philharmonie,50.94053699108958,6.960486233290757,Concert Hall
793,50678,50.9240361563136,6.966482453951151,Espresso Perfetto,50.93885165545209,6.95397287607193,Coffee Shop
794,50678,50.9240361563136,6.966482453951151,Saint Louis,50.93685548663308,6.974741459347724,Bistro
795,50678,50.9240361563136,6.966482453951151,Sal's Kitchen,50.928036,6.944596,Restaurant
796,50678,50.9240361563136,6.966482453951151,Motel One Köln-Neumarkt,50.935497715164054,6.951084067092539,Hotel
797,50678,50.9240361563136,6.966482453951151,Vorgebirgspark,50.910483,6.950602,Park
798,50678,50.9240361563136,6.966482453951151,Schmitz & Nittenwilm,50.91995037537624,6.953938430310985,Bakery
799,50678,50.9240361563136,6.966482453951151,Museum Ludwig,50.940825825244836,6.959862858636432,Art Museum
800,50679,50.937422829052444,6.981032261574411,LANXESS arena,50.938628549507925,6.982916593551636,Concert Hall
801,50679,50.937422829052444,6.981032261574411,Villa Mathilde,50.9357145001145,6.97447081072782,Café
802,50679,50.937422829052444,6.981032261574411,Gaststätte Lommerzheim,50.93866,6.973919,Gastropub
803,50679,50.937422829052444,6.981032261574411,design post,50.94213917494354,6.981780150821732,Museum
804,50679,50.937422829052444,6.981032261574411,Bäckerei Hütten,50.93695185106621,6.977121387178982,Bakery
805,50679,50.937422829052444,6.981032261574411,Günnewig Hotel Stadtpalais,50.93717259006211,6.983823300582107,Hotel
806,50679,50.937422829052444,6.981032261574411,Deutzer Rheinufer,50.935176897255666,6.969451904296875,Pedestrian Plaza
807,50679,50.937422829052444,6.981032261574411,Rheinboulevard,50.93858638825626,6.96838911741181,Scenic Lookout
808,50679,50.937422829052444,6.981032261574411,Saint Louis,50.93685548663308,6.974741459347724,Bistro
809,50679,50.937422829052444,6.981032261574411,denn's Biomarkt,50.93682511839358,6.975291767543287,Organic Grocery
810,50679,50.937422829052444,6.981032261574411,PANORAMA KölnTriangle,50.940346205498585,6.971759139983927,Scenic Lookout
811,50679,50.937422829052444,6.981032261574411,Hyatt Regency Cologne,50.94045228502279,6.9691554077887155,Hotel
812,50679,50.937422829052444,6.981032261574411,HoteLux,50.93885159935096,6.977004468335266,Eastern European Restaurant
813,50679,50.937422829052444,6.981032261574411,Diana Ristorante Pizzeria,50.93654137419194,6.973998822585984,Pizza Place
